"code","number"
"180302",5
"180302",6
"180302",7
"180302",8
"180302",9
"180302",10
"180302",11
"180302",12
"180302",13
"180302",14
"180302",15
"180302",16
"180302",17
"180302",18
"180302",19
"180302",20
"180303",1
"180303",2
"180303",3
"180303",4
"180303",5
"180303",6
"180303",7
"180303",8
"180303",9
"180303",10
"180303",11
"180303",12
"180303",13
"180303",14
"180304",1
"180304",2
"180304",3
"180304",4
"180304",5
"180304",6
"180304",7
"180304",8
"180304",9
"180304",10
"180304",11
"180304",12
"180304",13
"180304",14
"180304",15
"180304",16
"180304",17
"180304",18
"180304",19
"180304",20
"180304",21
"180304",22
"180305",1
"180305",2
"180305",3
"180305",4
"180305",5
"180305",6
"180306",1
"180306",2
"180306",3
"180306",4
"180306",5
"180306",6
"180306",7
"180306",8
"180306",9
"180306",10
"180306",11
"180306",12
"180306",13
"180306",14
"180306",15
"180306",16
"180306",17
"180307",1
"180307",2
"180307",3
"180307",4
"180307",5
"180307",6
"180307",7
"180307",8
"180307",9
"180307",10
"180307",11
"180307",12
"180307",13
"180307",14
"180401",1
"180401",2
"180401",3
"180401",4
"180401",5
"180401",6
"180401",7
"180401",8
"180401",9
"180401",10
"180401",11
"180401",12
"180401",13
"180401",14
"180401",15
"180401",16
"180401",17
"180401",18
"180401",19
"180401",20
"180401",21
"180401",22
"180401",23
"180402",1
"180402",2
"180402",3
"180403",1
"180403",2
"180403",3
"180403",4
"180403",5
"180403",6
"180403",7
"180404",1
"180404",2
"180404",3
"180404",4
"180404",5
"180404",6
"180404",7
"180404",8
"180404",9
"180404",10
"180404",11
"180404",12
"180405",1
"180405",2
"180405",3
"180405",4
"180405",5
"180405",6
"180405",7
"180405",8
"180405",9
"180405",10
"180405",11
"180405",12
"180406",1
"180406",2
"180406",3
"180406",4
"180406",5
"180406",6
"180406",7
"180406",8
"180406",9
"180406",10
"180407",1
"180407",2
"180407",3
"180407",4
"180407",5
"180407",6
"180407",7
"180407",8
"180407",9
"180407",10
"180407",11
"180408",1
"180408",2
"180408",3
"180408",4
"180408",5
"180408",6
"180408",7
"180408",8
"180408",9
"180408",10
"180408",11
"180408",12
"180408",13
"180408",14
"180409",1
"180409",2
"180409",3
"180409",4
"180409",5
"180410",1
"180410",2
"180410",3
"180410",4
"180410",5
"180410",6
"180410",7
"180410",8
"180410",9
"180410",10
"180410",11
"180410",12
"180411",1
"180411",2
"180411",3
"180411",4
"180411",5
"180411",6
"180411",7
"180411",8
"180411",9
"180411",10
"180411",11
"180501",1
"180501",2
"180501",3
"180501",4
"180501",5
"180501",6
"180501",7
"180501",8
"180501",9
"180501",10
"180501",11
"180501",12
"180501",13
"180501",14
"180501",15
"180501",16
"180501",17
"180501",18
"180501",19
"180501",20
"180501",21
"180501",22
"180501",23
"180501",24
"180501",25
"180501",26
"180501",27
"180501",28
"180501",29
"180502",1
"180502",2
"180502",3
"180502",4
"180502",5
"180502",6
"180502",7
"180502",8
"180502",9
"180503",1
"180503",2
"180503",3
"180503",4
"180503",5
"180503",6
"180503",7
"180503",8
"180503",9
"180503",10
"180503",11
"180504",1
"180504",2
"180504",3
"180504",4
"180504",5
"180504",6
"180504",7
"180504",8
"180504",9
"180504",10
"180504",11
"180504",12
"180504",13
"180504",14
"180504",15
"180504",16
"180504",17
"180504",18
"180504",19
"180504",20
"180504",21
"180504",22
"180505",1
"180505",2
"180505",3
"180505",4
"180505",5
"180505",6
"180505",7
"180505",8
"180506",1
"180506",2
"180506",3
"180506",4
"180506",5
"180507",1
"180507",2
"180507",3
"180507",4
"180507",5
"180507",6
"180507",7
"180507",8
"180507",9
"180507",10
"180507",11
"180507",12
"180507",13
"180507",14
"180508",1
"180508",2
"180508",3
"180508",4
"180508",5
"180508",6
"180508",7
"180508",8
"180509",1
"180509",2
"180509",3
"180509",4
"180509",5
"180509",6
"180509",7
"180509",8
"180509",9
"180509",10
"180509",11
"180509",12
"180511",1
"180511",2
"180511",3
"180511",4
"180511",5
"180511",6
"180511",7
"180511",8
"180511",9
"180511",10
"180601",1
"180601",2
"180601",3
"180601",4
"180601",5
"180601",6
"180601",7
"180601",8
"180601",9
"180602",1
"180602",2
"180602",3
"180602",4
"180602",5
"180602",6
"180602",7
"180602",8
"180602",9
"180602",10
"180602",11
"180602",12
"180602",13
"180602",14
"180602",15
"180602",16
"180602",17
"180602",18
"180602",19
"180602",20
"180602",21
"180602",22
"180602",23
"180602",24
"180603",1
"180603",2
"180603",3
"180603",4
"180603",5
"180603",6
"180603",7
"180603",8
"180604",1
"180604",2
"180604",3
"180604",4
"180604",5
"180604",6
"180604",7
"180604",8
"180604",9
"180605",1
"180605",2
"180605",3
"180605",4
"180605",5
"180605",6
"180605",7
"180605",8
"180606",1
"180606",2
"180606",3
"180606",4
"180606",5
"180606",6
"180606",7
"180701",1
"180701",2
"180701",3
"180701",4
"180701",5
"180701",6
"180701",7
"180701",8
"180701",9
"180701",10
"180701",11
"180701",12
"180701",13
"180701",14
"180702",1
"180702",2
"180702",3
"180702",4
"180702",5
"180702",6
"180702",7
"180702",8
"180702",9
"180702",10
"180702",11
"180702",12
"180702",13
"180702",14
"180702",15
"180703",1
"180703",2
"180703",3
"180703",4
"180703",5
"180703",6
"180703",7
"180704",1
"180704",2
"180704",3
"180704",4
"180704",5
"180704",6
"180704",7
"180704",8
"180704",9
"180704",10
"180704",11
"180704",12
"180704",13
"180704",14
"180704",15
"180704",16
"180704",17
"180705",1
"180705",2
"180705",3
"180705",4
"180705",5
"180705",6
"180705",7
"180705",8
"180705",9
"180705",10
"180706",1
"180706",2
"180706",3
"180706",4
"180707",1
"180707",2
"180707",3
"180707",4
"180707",5
"180707",6
"180707",7
"180707",8
"180707",9
"180708",1
"180708",2
"180708",3
"180708",4
"180708",5
"180708",6
"180708",7
"180708",8
"180708",9
"180708",10
"180708",11
"180708",12
"180708",13
"180708",14
"180708",15
"180708",16
"180708",17
"180709",1
"180709",2
"180709",3
"180709",4
"180709",5
"180709",6
"180709",7
"180709",8
"180709",9
"180709",10
"180709",11
"180710",1
"180710",2
"180710",3
"180710",4
"180710",5
"180801",1
"180801",2
"180801",3
"180801",4
"180801",5
"180801",6
"180801",7
"180801",8
"180801",9
"180802",1
"180802",2
"180802",3
"180802",4
"180802",5
"180802",6
"180802",7
"180803",1
"180803",2
"180803",3
"180803",4
"180803",5
"180803",6
"180803",7
"180803",8
"180803",9
"180804",1
"180804",2
"180804",3
"180804",4
"180804",5
"180804",6
"180804",7
"180804",8
"180804",9
"180804",10
"180804",11
"180804",12
"180804",13
"180804",14
"180804",15
"180804",16
"180805",1
"180805",2
"180805",3
"180805",4
"180805",5
"180805",6
"180805",7
"180805",8
"180805",9
"180805",10
"180805",11
"180805",12
"180805",13
"180805",14
"180805",15
"180805",16
"180805",17
"180901",1
"180901",2
"180901",3
"180901",4
"180901",5
"180901",6
"180901",7
"180902",1
"180902",2
"180902",3
"180902",4
"180902",5
"180902",6
"180902",7
"180902",8
"180902",9
"180902",10
"180903",1
"180903",2
"180903",3
"180903",4
"180903",5
"180903",6
"180903",7
"180903",8
"180904",1
"180904",2
"180904",3
"180904",4
"180904",5
"180904",6
"180904",7
"180904",8
"180904",9
"180904",10
"180904",11
"180905",1
"180905",2
"180905",3
"180905",4
"180905",5
"180905",6
"180905",7
"180905",8
"180905",9
"180906",1
"180906",2
"180906",3
"180906",4
"180906",5
"180906",6
"180906",7
"180906",8
"180907",1
"180907",2
"180907",3
"180907",4
"180907",5
"180907",6
"180908",1
"180908",2
"180908",3
"180908",4
"180908",5
"180908",6
"180908",7
"181001",1
"181001",2
"181001",3
"181001",4
"181001",5
"181001",6
"181001",7
"181001",8
"181001",9
"181001",10
"181001",11
"181001",12
"181001",13
"181002",1
"181002",2
"181002",3
"181002",4
"181002",5
"181003",1
"181003",2
"181003",3
"181003",4
"181003",5
"181003",6
"181003",7
"181003",8
"181004",1
"181004",2
"181004",3
"181004",4
"181004",5
"181004",6
"181004",7
"181004",8
"181004",9
"181004",10
"181004",11
"181004",12
"181004",13
"181005",1
"181005",2
"181005",3
"181005",4
"181006",1
"181006",2
"181006",3
"181006",4
"181006",5
"181006",6
"181006",7
"181007",1
"181007",2
"181007",3
"181007",4
"181007",5
"181101",1
"181101",2
"181101",3
"181101",4
"181101",5
"181101",6
"181101",7
"181101",8
"181101",9
"181101",10
"181101",11
"181101",12
"181101",13
"181101",14
"181101",15
"181101",16
"181101",17
"181101",18
"181101",19
"181101",20
"181101",21
"181101",22
"181101",23
"181101",24
"181101",25
"181101",26
"181101",27
"181101",28
"181101",29
"181101",30
"181101",31
"181101",32
"181102",1
"181102",2
"181102",3
"181102",4
"181102",5
"181102",6
"181102",7
"181102",8
"181102",9
"181102",10
"181103",1
"181103",2
"181103",3
"181103",4
"181103",5
"181103",6
"181103",7
"181103",8
"181103",9
"181104",1
"181104",2
"181104",3
"181104",4
"181104",5
"181104",6
"181104",7
"181105",1
"181105",2
"181105",3
"181105",4
"181105",5
"181105",6
"181105",7
"181105",8
"181105",9
"181106",1
"181106",2
"181106",3
"181106",4
"181106",5
"181106",6
"181106",7
"181106",8
"181106",9
"181106",10
"181106",11
"181107",1
"181107",2
"181107",3
"181107",4
"181107",5
"181107",6
"181107",7
"181107",8
"181107",9
"181107",10
"181107",11
"181107",12
"181108",1
"181108",2
"181108",3
"181108",4
"181108",5
"181108",6
"181108",7
"181108",8
"181108",9
"181108",10
"181108",11
"181108",12
"181108",13
"181108",14
"181109",1
"181109",2
"181109",3
"181109",4
"181109",5
"181109",6
"181109",7
"181109",8
"181110",1
"181110",2
"181110",3
"181110",4
"181110",5
"181110",6
"181110",7
"181110",8
"181110",9
"181110",10
"181110",11
"181201",1
"181201",2
"181201",3
"181201",4
"181201",5
"181201",6
"181201",7
"181201",8
"181201",9
"181201",10
"181201",11
"181201",12
"181201",13
"181201",14
"181202",1
"181202",2
"181202",3
"181202",4
"181202",5
"181202",6
"181202",7
"181202",8
"181202",9
"181203",1
"181203",2
"181203",3
"181203",4
"181203",5
"181203",6
"181203",7
"181203",8
"181203",9
"181203",10
"181203",11
"181203",12
"181203",13
"181204",1
"181204",2
"181204",3
"181204",4
"181204",5
"181204",6
"181204",7
"181204",8
"181205",1
"181205",2
"181205",3
"181205",4
"181205",5
"181205",6
"181205",7
"181205",8
"181205",9
"181205",10
"181205",11
"181205",12
"181205",13
"181205",14
"181205",15
"181205",16
"181205",17
"181205",18
"181206",1
"181206",2
"181206",3
"181206",4
"181206",5
"181206",6
"181206",7
"181206",8
"181207",1
"181207",2
"181207",3
"181207",4
"181207",5
"181207",6
"181207",7
"181207",8
"181207",9
"181207",10
"181207",11
"181207",12
"181207",13
"181301",1
"181301",2
"181301",3
"181301",4
"181301",5
"181301",6
"181301",7
"181301",8
"181301",9
"181301",10
"181301",11
"181301",12
"181302",1
"181302",2
"181302",3
"181302",4
"181302",5
"181302",6
"181302",7
"181302",8
"181302",9
"181302",10
"181302",11
"181302",12
"181303",1
"181303",2
"181303",3
"181303",4
"181303",5
"181303",6
"181303",7
"181303",8
"181303",9
"181303",10
"181303",11
"181303",12
"181303",13
"181304",1
"181304",2
"181304",3
"181304",4
"181304",5
"181304",6
"181305",1
"181305",2
"181305",3
"181305",4
"181305",5
"181305",6
"181305",7
"181305",8
"181305",9
"181306",1
"181306",2
"181306",3
"181306",4
"181306",5
"181306",6
"181306",7
"181306",8
"181306",9
"181307",1
"181307",2
"181307",3
"181307",4
"181307",5
"181307",6
"181307",7
"181307",8
"181307",9
"181307",10
"181307",11
"181307",12
"181307",13
"181308",1
"181308",2
"181308",3
"181308",4
"181308",5
"181308",6
"181308",7
"181308",8
"181308",9
"181308",10
"181308",11
"181308",12
"181308",13
"181308",14
"181309",1
"181309",2
"181309",3
"181309",4
"181309",5
"181309",6
"181310",1
"181310",2
"181310",3
"181310",4
"181310",5
"181310",6
"181310",7
"181310",8
"181310",9
"181310",10
"181310",11
"181310",12
"181401",1
"181401",2
"181401",3
"181401",4
"181401",5
"181401",6
"181401",7
"181401",8
"181401",9
"181401",10
"181401",11
"181401",12
"181401",13
"181401",14
"181402",1
"181402",2
"181402",3
"181402",4
"181402",5
"181403",1
"181403",2
"181403",3
"181403",4
"181403",5
"181403",6
"181404",1
"181404",2
"181404",3
"181404",4
"181404",5
"181404",6
"181404",7
"181405",1
"181405",2
"181405",3
"181405",4
"181405",5
"181405",6
"181405",7
"181405",8
"181405",9
"181405",10
"181405",11
"181405",12
"181406",1
"181406",2
"181406",3
"181406",4
"181406",5
"181406",6
"181406",7
"181406",8
"181406",9
"181406",10
"181406",11
"181407",1
"181407",2
"181407",3
"181407",4
"181407",5
"181407",6
"181407",7
"181407",8
"181407",9
"181408",1
"181408",2
"181408",3
"181408",4
"181408",5
"181408",6
"181408",7
"181408",8
"181408",9
"181409",1
"181409",2
"181409",3
"181409",4
"181409",5
"181409",6
"181409",7
"181409",8
"181409",9
"181501",1
"181501",2
"181501",3
"181501",4
"181501",5
"181501",6
"181501",7
"181501",8
"181501",9
"181502",1
"181502",2
"181502",3
"181502",4
"181502",5
"181502",6
"181502",7
"181502",8
"181502",9
"181503",1
"181503",2
"181503",3
"181503",4
"181503",5
"181503",6
"181503",7
"181503",8
"181503",9
"181503",10
"181503",11
"181503",12
"181503",13
"181503",14
"181503",15
"181503",16
"181503",17
"181503",18
"181503",19
"181503",20
"181503",21
"181503",22
"181503",23
"181504",1
"181504",2
"181504",3
"181504",4
"181504",5
"181504",6
"181504",7
"181504",8
"181504",9
"181504",10
"181504",11
"181504",12
"181504",13
"181504",14
"181504",15
"181504",16
"181504",17
"181504",18
"181504",19
"181504",20
"181504",21
"181504",22
"181504",23
"181505",1
"181505",2
"181505",3
"181505",4
"181505",5
"181601",1
"181601",2
"181601",3
"181601",4
"181601",5
"181602",1
"181602",2
"181602",3
"181602",4
"181602",5
"181602",6
"181602",7
"181602",8
"181602",9
"181603",1
"181603",2
"181603",3
"181603",4
"181603",5
"181603",6
"181603",7
"181603",8
"181603",9
"181603",10
"181603",11
"181603",12
"181604",1
"181604",2
"181604",3
"181604",4
"181604",5
"181604",6
"181604",7
"181605",1
"181605",2
"181605",3
"181605",4
"181605",5
"181605",6
"181605",7
"181605",8
"181605",9
"181605",10
"181606",1
"181606",2
"181606",3
"181606",4
"181606",5
"181606",6
"181606",7
"181606",8
"181606",9
"181606",10
"181606",11
"181606",12
"181606",13
"181606",14
"181606",15
"181607",1
"181607",2
"181607",3
"181607",4
"181607",5
"181607",6
"181607",7
"181607",8
"181608",1
"181608",2
"181608",3
"181608",4
"181608",5
"181608",6
"181609",1
"181609",2
"181609",3
"181609",4
"181609",5
"181609",6
"181610",1
"181610",2
"181610",3
"181610",4
"181610",5
"181611",1
"181611",2
"181611",3
"181611",4
"181611",5
"181611",6
"181611",7
"181611",8
"181611",9
"181611",10
"181611",11
"181611",12
"181611",13
"181612",1
"181612",2
"181612",3
"181612",4
"181612",5
"181612",6
"181612",7
"181612",8
"181612",9
"181612",10
"181613",1
"181613",2
"181613",3
"181613",4
"181613",5
"181613",6
"181613",7
"181613",8
"181613",9
"181613",10
"181613",11
"181613",12
"181614",1
"181614",2
"181614",3
"181614",4
"181614",5
"181614",6
"181701",1
"181701",2
"181701",3
"181701",4
"181701",5
"181701",6
"181701",7
"181701",8
"181701",9
"181701",10
"181701",11
"181701",12
"181701",13
"181701",14
"181701",15
"181701",16
"181701",17
"181701",18
"181701",19
"181701",20
"181701",21
"181701",22
"181702",1
"181702",2
"181702",3
"181702",4
"181703",1
"181703",2
"181703",3
"181703",4
"181703",5
"181703",6
"181704",1
"181704",2
"181704",3
"181704",4
"181704",5
"181704",6
"181704",7
"181704",8
"181705",1
"181705",2
"181705",3
"181705",4
"181705",5
"181705",6
"181705",7
"181705",8
"181705",9
"181705",10
"181705",11
"181705",12
"181705",13
"181705",14
"181705",15
"181705",16
"181705",17
"181705",18
"181705",19
"181705",20
"181705",21
"181705",22
"181705",23
"181706",1
"181706",2
"181706",3
"181707",1
"181707",2
"181707",3
"181707",4
"181707",5
"181707",6
"181707",7
"181707",8
"181708",1
"181708",2
"181708",3
"181708",4
"181708",5
"181708",6
"181708",7
"181708",8
"181801",1
"181801",2
"181801",3
"181801",4
"181801",5
"181801",6
"181801",7
"181801",8
"181801",9
"181801",10
"181801",11
"181801",12
"181801",13
"181801",14
"181801",15
"181801",16
"181801",17
"181801",18
"181801",19
"181801",20
"181801",21
"181801",22
"181801",23
"181801",24
"181801",25
"181801",26
"181801",27
"181801",28
"181801",29
"181801",30
"181801",31
"181801",32
"181801",33
"181801",34
"181801",35
"181801",36
"181801",37
"181801",38
"181802",1
"181802",2
"181802",3
"181802",4
"181802",5
"181802",6
"181802",7
"181802",8
"181802",9
"181802",10
"181802",11
"181803",1
"181803",2
"181803",3
"181803",4
"181803",5
"181803",6
"181803",7
"181803",8
"181803",9
"181803",10
"181804",1
"181804",2
"181804",3
"181804",4
"181804",5
"181804",6
"181804",7
"181804",8
"181804",9
"181804",10
"181804",11
"181804",12
"181804",13
"181805",1
"181805",2
"181805",3
"181805",4
"181805",5
"181805",6
"181805",7
"181805",8
"181806",1
"181806",2
"181806",3
"181806",4
"181806",5
"181806",6
"181806",7
"181806",8
"181806",9
"181806",10
"181806",11
"181806",12
"181806",13
"181901",1
"181901",2
"181901",3
"181901",4
"181901",5
"181901",6
"181901",7
"181901",8
"181902",1
"181902",2
"181902",3
"181902",4
"181902",5
"181902",6
"181902",7
"181902",8
"181902",9
"181902",10
"181902",11
"181903",1
"181903",2
"181903",3
"181903",4
"181903",5
"181903",6
"181903",7
"181903",8
"181903",9
"181903",10
"181903",11
"181904",1
"181904",2
"181904",3
"181904",4
"181904",5
"181904",6
"181904",7
"181904",8
"181904",9
"181904",10
"181904",11
"181904",12
"181904",13
"181904",14
"181904",15
"181904",16
"181904",17
"181904",18
"181904",19
"181904",20
"181904",21
"181905",1
"181905",2
"181905",3
"181905",4
"181905",5
"181905",6
"181905",7
"181905",8
"181905",9
"181905",10
"181905",11
"181905",12
"181905",13
"182001",1
"182001",2
